Timestamp,Alert_Type,Alert_Level,EAR,MAR,Head_Deviation,Latency_MS
2026-05-30 19:18:15.347,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:18:15.416,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,18.2
2026-05-30 19:18:15.454,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.8
2026-05-30 19:18:15.488,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.7
2026-05-30 19:18:15.556,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.3
2026-05-30 19:18:15.586,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.1
2026-05-30 19:18:15.681,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.2
2026-05-30 19:18:15.711,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.4
2026-05-30 19:18:15.742,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.6
2026-05-30 19:18:15.774,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.1
2026-05-30 19:18:15.808,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.9
2026-05-30 19:18:15.909,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.8
2026-05-30 19:18:15.942,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.1
2026-05-30 19:18:15.977,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.2
2026-05-30 19:18:16.049,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.2
2026-05-30 19:18:16.101,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.0
2026-05-30 19:18:16.134,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.5
2026-05-30 19:18:16.168,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.8
2026-05-30 19:18:16.201,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:18:16.234,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.3
2026-05-30 19:18:16.269,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.6
2026-05-30 19:18:16.303,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.2
2026-05-30 19:18:16.340,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.2
2026-05-30 19:18:16.373,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.3
2026-05-30 19:18:17.195,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.9
2026-05-30 19:18:17.261,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.2
2026-05-30 19:18:17.294,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:17.334,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.8
2026-05-30 19:18:17.370,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.0
2026-05-30 19:18:17.461,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.5
2026-05-30 19:18:17.496,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.4
2026-05-30 19:18:28.284,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.4
2026-05-30 19:18:28.317,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.7
2026-05-30 19:18:28.349,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:28.380,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.0
2026-05-30 19:18:28.412,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.7
2026-05-30 19:18:28.446,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:28.480,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.7
2026-05-30 19:18:28.514,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.2
2026-05-30 19:18:28.551,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.9
2026-05-30 19:18:28.620,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.9
2026-05-30 19:18:28.655,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.5
2026-05-30 19:18:28.690,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.6
2026-05-30 19:18:28.757,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:28.789,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:28.825,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,16.2
2026-05-30 19:18:28.861,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.3
2026-05-30 19:18:28.893,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.8
2026-05-30 19:18:28.929,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.5
2026-05-30 19:18:28.965,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:18:29.001,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.2
2026-05-30 19:18:29.032,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.5
2026-05-30 19:18:29.071,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.5
2026-05-30 19:18:29.105,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.4
2026-05-30 19:18:29.138,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.8
2026-05-30 19:18:29.175,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.2
2026-05-30 19:18:29.212,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.9
2026-05-30 19:18:29.246,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.2
2026-05-30 19:18:29.280,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.6
2026-05-30 19:18:29.315,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.1
2026-05-30 19:18:29.349,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.7
2026-05-30 19:18:29.385,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.4
2026-05-30 19:18:29.415,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.9
2026-05-30 19:18:29.448,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.5
2026-05-30 19:18:29.484,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:29.516,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.4
2026-05-30 19:18:29.547,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:29.581,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.5
2026-05-30 19:18:29.617,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.7
2026-05-30 19:18:29.655,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,17.2
2026-05-30 19:18:29.713,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.7
2026-05-30 19:18:29.779,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.7
2026-05-30 19:18:29.812,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.7
2026-05-30 19:18:29.846,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.3
2026-05-30 19:18:29.880,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:29.913,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.8
2026-05-30 19:18:29.948,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.3
2026-05-30 19:18:29.982,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.9
2026-05-30 19:18:30.015,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.5
2026-05-30 19:18:30.048,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.6
2026-05-30 19:18:30.116,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.6
2026-05-30 19:18:30.187,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.7
2026-05-30 19:18:30.218,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:30.252,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:30.287,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.0
2026-05-30 19:18:30.318,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.0
2026-05-30 19:18:30.356,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.3
2026-05-30 19:18:30.390,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.1
2026-05-30 19:18:30.428,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.2
2026-05-30 19:18:30.462,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.7
2026-05-30 19:18:30.495,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:18:30.549,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.0
2026-05-30 19:18:30.614,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.5
2026-05-30 19:18:30.646,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:30.681,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:30.753,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.0
2026-05-30 19:18:30.786,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.8
2026-05-30 19:18:30.853,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.4
2026-05-30 19:18:30.890,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.7
2026-05-30 19:18:30.923,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:30.956,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.1
2026-05-30 19:18:31.046,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.1
2026-05-30 19:18:31.078,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.8
2026-05-30 19:18:31.110,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:18:31.144,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.3
2026-05-30 19:18:31.176,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.5
2026-05-30 19:18:31.236,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.6
2026-05-30 19:18:31.269,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.0
2026-05-30 19:18:31.302,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.3
2026-05-30 19:18:31.421,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.6
2026-05-30 19:18:31.452,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.4
2026-05-30 19:18:31.483,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.8
2026-05-30 19:18:31.546,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:31.608,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.9
2026-05-30 19:18:31.736,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.6
2026-05-30 19:18:31.775,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,16.8
2026-05-30 19:18:31.876,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.6
2026-05-30 19:18:31.974,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.5
2026-05-30 19:18:32.006,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.6
2026-05-30 19:18:32.069,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.8
2026-05-30 19:18:32.102,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.5
2026-05-30 19:18:32.136,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.4
2026-05-30 19:18:32.196,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.2
2026-05-30 19:18:32.264,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.1
2026-05-30 19:18:32.301,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.8
2026-05-30 19:18:32.336,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.5
2026-05-30 19:18:32.404,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.9
2026-05-30 19:18:32.435,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:32.468,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.9
2026-05-30 19:18:32.501,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.5
2026-05-30 19:18:32.537,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.9
2026-05-30 19:18:32.570,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.5
2026-05-30 19:18:38.055,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.7
2026-05-30 19:18:38.087,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.3
2026-05-30 19:18:38.120,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.7
2026-05-30 19:18:38.152,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.6
2026-05-30 19:18:38.186,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.0
2026-05-30 19:18:38.220,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.0
2026-05-30 19:18:38.254,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.7
2026-05-30 19:18:38.288,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.1
2026-05-30 19:18:38.322,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.5
2026-05-30 19:18:38.358,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.6
2026-05-30 19:18:38.390,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,12.2
2026-05-30 19:18:38.426,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.9
2026-05-30 19:18:38.452,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.2
2026-05-30 19:18:38.487,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.0
2026-05-30 19:18:38.555,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.8
2026-05-30 19:18:38.621,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.4
2026-05-30 19:18:38.647,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.1
2026-05-30 19:18:38.715,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.0
2026-05-30 19:18:38.843,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:38.908,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.4
2026-05-30 19:18:39.041,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.3
2026-05-30 19:18:39.356,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.4
2026-05-30 19:18:39.548,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.4
2026-05-30 19:18:39.582,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.8
2026-05-30 19:18:39.620,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.9
2026-05-30 19:18:39.656,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.7
2026-05-30 19:18:39.690,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.6
2026-05-30 19:18:39.747,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.7
2026-05-30 19:18:40.139,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.4
2026-05-30 19:18:40.175,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,16.2
2026-05-30 19:18:40.209,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.6
2026-05-30 19:18:40.244,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.8
2026-05-30 19:18:40.280,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.9
2026-05-30 19:18:40.308,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.3
2026-05-30 19:18:40.376,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.4
2026-05-30 19:18:40.579,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.4
2026-05-30 19:18:40.611,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.3
2026-05-30 19:18:40.715,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.7
2026-05-30 19:18:40.855,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.0
2026-05-30 19:18:40.885,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.2
2026-05-30 19:18:40.914,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.5
2026-05-30 19:18:40.956,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.0
2026-05-30 19:18:41.026,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.8
2026-05-30 19:18:41.050,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.1
2026-05-30 19:18:41.083,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.5
2026-05-30 19:18:41.110,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.0
2026-05-30 19:18:41.138,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.0
2026-05-30 19:18:41.173,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:47.698,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,13.1
2026-05-30 19:18:47.783,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.2
2026-05-30 19:18:47.810,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.4
2026-05-30 19:18:47.857,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.4
2026-05-30 19:18:47.887,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.2
2026-05-30 19:18:47.944,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.3
2026-05-30 19:18:47.969,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.3
2026-05-30 19:18:48.001,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.1
2026-05-30 19:18:48.031,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.5
2026-05-30 19:18:48.061,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.7
2026-05-30 19:18:48.090,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.6
2026-05-30 19:18:48.118,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:48.148,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.2
2026-05-30 19:18:48.180,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.3
2026-05-30 19:18:48.212,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.6
2026-05-30 19:18:48.244,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.7
2026-05-30 19:18:48.292,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.0
2026-05-30 19:18:48.319,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.7
2026-05-30 19:18:48.350,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.3
2026-05-30 19:18:48.385,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.6
2026-05-30 19:18:48.419,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.6
2026-05-30 19:18:48.451,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.9
2026-05-30 19:18:48.484,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.7
2026-05-30 19:18:48.514,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.3
2026-05-30 19:18:48.558,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,18.0
2026-05-30 19:18:48.586,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.0
2026-05-30 19:18:48.613,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.0
2026-05-30 19:18:48.642,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.5
2026-05-30 19:18:48.678,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.1
2026-05-30 19:18:48.725,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.1
2026-05-30 19:18:48.754,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.2
2026-05-30 19:18:48.784,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.7
2026-05-30 19:18:48.818,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.9
2026-05-30 19:18:48.852,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.3
2026-05-30 19:18:48.886,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:48.921,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.7
2026-05-30 19:18:48.957,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.4
2026-05-30 19:18:48.995,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.5
2026-05-30 19:18:49.029,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.7
2026-05-30 19:18:49.067,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,11.9
2026-05-30 19:18:49.102,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.6
2026-05-30 19:18:49.137,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.2
2026-05-30 19:18:49.169,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.8
2026-05-30 19:18:49.200,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.3
2026-05-30 19:18:49.230,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.7
2026-05-30 19:18:49.257,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.1
2026-05-30 19:18:49.286,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.6
2026-05-30 19:18:49.318,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.0
2026-05-30 19:18:49.352,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.4
2026-05-30 19:18:49.386,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.5
2026-05-30 19:18:49.465,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.2
2026-05-30 19:18:49.500,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.3
2026-05-30 19:18:49.536,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.0
2026-05-30 19:18:49.570,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.3
2026-05-30 19:18:49.605,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.8
2026-05-30 19:18:49.640,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.0
2026-05-30 19:18:49.674,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,10.2
2026-05-30 19:18:49.705,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.6
2026-05-30 19:18:49.740,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.5
2026-05-30 19:18:49.772,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.4
2026-05-30 19:18:49.805,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.8
2026-05-30 19:18:49.838,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.9
2026-05-30 19:18:49.869,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.5
2026-05-30 19:18:49.902,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.9
2026-05-30 19:18:49.932,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.3
2026-05-30 19:18:49.960,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.9
2026-05-30 19:18:49.990,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.8
2026-05-30 19:18:50.018,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.3
2026-05-30 19:18:50.052,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.7
2026-05-30 19:18:50.082,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.1
2026-05-30 19:18:50.112,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.1
2026-05-30 19:18:50.141,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.8
2026-05-30 19:18:50.166,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.0
2026-05-30 19:18:50.196,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.3
2026-05-30 19:18:50.225,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.7
2026-05-30 19:18:50.251,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,5.9
2026-05-30 19:18:50.282,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.2
2026-05-30 19:18:50.311,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.9
2026-05-30 19:18:50.340,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.2
2026-05-30 19:18:50.372,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.8
2026-05-30 19:18:50.413,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.1
2026-05-30 19:18:50.447,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.2
2026-05-30 19:18:50.482,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.3
2026-05-30 19:18:50.518,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,14.1
2026-05-30 19:18:50.547,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.1
2026-05-30 19:18:50.587,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,15.6
2026-05-30 19:18:50.620,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.1
2026-05-30 19:18:50.654,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,8.4
2026-05-30 19:18:50.691,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.8
2026-05-30 19:18:50.724,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,9.3
2026-05-30 19:18:50.766,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,18.7
2026-05-30 19:18:50.794,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,7.1
2026-05-30 19:18:50.822,CRITICAL ALERT: FACE LOST,2,0.0,0.0,0.0,6.4
